,M,b,dif,info,spread
0,0,0.0,-80.95050653549447,1,0
0,0,0.0,32.31199806486211,1,0
0,0,0.0,-69.78286819969139,1,0
0,0,0.0,-17.868170125969073,1,0
0,0,0.0,-9.598321958195129,1,0
0,0,0.0,-47.17833582426783,1,0
0,0,0.0,65.9637833826448,1,0
0,0,0.0,35.61432944655189,1,0
0,0,0.0,-42.080247518809074,1,0
0,0,0.0,-3.6127669718409834,1,0
0,0,0.0,-35.54731544752826,1,0
0,0,0.0,16.24561064231807,1,0
0,0,0.0,-39.36883764062691,1,0
0,0,0.0,34.07992945122146,1,0
0,0,0.0,13.93710008775065,1,0
0,0,0.0,38.04536861723295,1,0
0,0,0.0,10.96938648574178,1,0
0,0,0.0,51.58389315929048,1,0
0,0,0.0,-51.4884235897548,1,0
0,0,0.0,7.914563956159554,1,0
0,0,0.0,-33.41400289180092,1,0
0,0,0.0,-18.963588498430227,1,0
0,0,0.0,-7.897371043276962,1,0
0,0,0.0,38.81301098055542,1,0
0,0,0.0,100.99686548161753,1,0
0,0,0.0,-1.3089218293687281,1,0
0,0,0.0,-1.9189179685472482,1,0
0,0,0.0,-15.319247635767852,1,0
0,0,0.0,23.962636161738374,1,0
0,0,0.0,-0.26717135155217875,1,0
0,0,0.0,96.92286043067952,1,0
0,0,0.0,-4.129676778375369,1,0
0,0,0.0,-31.25429092483978,1,0
0,0,0.0,26.89013787197564,1,0
0,0,0.0,61.46973622933979,1,0
0,0,0.0,-34.192762244281994,1,0
0,0,0.0,-17.44926261115461,1,0
0,0,0.0,46.14951526193795,1,0
0,0,0.0,-39.08518983741533,1,0
0,0,0.0,-54.902838897359516,1,0
0,0,0.0,75.19033234269295,1,0
0,0,0.0,-5.655975709202949,1,0
0,0,0.0,-39.77895220814548,1,0
0,0,0.0,-37.89762600445397,1,0
0,0,0.0,36.04456827905756,1,0
0,0,0.0,28.089629715780347,1,0
0,0,0.0,15.640631994933756,1,0
0,0,0.0,-8.012248355250222,1,0
0,0,0.0,-30.585951314243403,1,0
0,0,0.0,-14.65511435191047,1,0
0,0,0.0,4.45149656274134,1,0
0,0,0.0,-60.220549014404696,1,0
0,0,0.0,-31.60498158704263,1,0
0,0,0.0,-21.09786966818774,1,0
0,0,0.0,32.13971790340179,1,0
0,0,0.0,-28.153682561105825,1,0
0,0,0.0,54.72385374348187,1,0
0,0,0.0,64.52317794172382,1,0
0,0,0.0,-0.4471160756586414,1,0
0,0,0.0,23.742324384427548,1,0
0,0,0.0,1.7170986512423951,1,0
0,0,0.0,21.286369333987977,1,0
0,0,0.0,57.419978130866866,1,0
0,0,0.0,36.60958803683616,1,0
0,0,0.0,-1.7917270571620065,1,0
0,0,0.0,39.035567714926856,1,0
0,0,0.0,70.90100463969702,1,0
0,0,0.0,24.940717176360522,1,0
0,0,0.0,-61.51464443553755,1,0
0,0,0.0,28.3242172820178,1,0
0,0,0.0,9.462438475318322,1,0
0,0,0.0,-45.42888123617945,1,0
0,0,0.0,-28.84907828313112,1,0
0,0,0.0,23.907696453612516,1,0
0,0,0.0,-21.79946736698639,1,0
0,0,0.0,4.689296574601485,1,0
0,0,0.0,14.998104493095298,1,0
0,0,0.0,4.634594466834187,1,0
0,0,0.0,-46.938893946979306,1,0
0,0,0.0,-5.432567557822949,1,0
0,0,0.0,-33.91832254372298,1,0
0,0,0.0,23.71743619887775,1,0
0,0,0.0,-46.98973214361945,1,0
0,0,0.0,-50.43923084443554,1,0
0,0,0.0,38.87034535591556,1,0
0,0,0.0,-12.722513920611618,1,0
0,0,0.0,-31.66748034632201,1,0
0,0,0.0,32.21610813424263,1,0
0,0,0.0,-11.115997837068562,1,0
0,0,0.0,-59.66813651747202,1,0
0,0,0.0,-27.28947997513319,1,0
0,0,0.0,5.849733098189972,1,0
0,0,0.0,34.24534360549842,1,0
0,0,0.0,-0.40539962887464753,1,0
0,0,0.0,-13.08942989974912,1,0
0,0,0.0,18.781558855890353,1,0
0,0,0.0,23.478666383283553,1,0
0,0,0.0,96.24789727910229,1,0
0,0,0.0,64.96273152422327,1,0
0,0,0.0,-53.233733249187935,1,0
0,0,0.0,6.885129797654372,1,0
0,0,0.0,-36.88518626910286,1,0
0,0,0.0,-42.41711182635163,1,0
0,0,0.0,-9.093178021053063,1,0
0,0,0.0,-6.898647565774581,1,0
0,0,0.0,-2.306600946701792,1,0
0,0,0.0,37.09917718790189,1,0
0,0,0.0,9.00141285464042,1,0
0,0,0.0,-47.38006076235342,1,0
0,0,0.0,18.380278750136313,1,0
0,0,0.0,46.32376807493506,1,0
0,0,0.0,-46.68227738696373,1,0
0,0,0.0,-59.8341143059115,1,0
0,0,0.0,50.68441737597209,1,0
0,0,0.0,-51.01868372061176,1,0
0,0,0.0,11.141121030658724,1,0
0,0,0.0,22.370270923091766,1,0
0,0,0.0,-34.26859430539048,1,0
0,0,0.0,34.29518284852543,1,0
0,0,0.0,57.43181051176589,1,0
0,0,0.0,-5.668378798209233,1,0
0,0,0.0,-27.15795762191783,1,0
0,0,0.0,-31.842604674237464,1,0
0,0,0.0,42.713022207404265,1,0
0,0,0.0,36.85594104579013,1,0
0,0,0.0,15.183618819293997,1,0
0,0,0.0,69.98355798970306,1,0
0,0,0.0,57.86911315361931,1,0
0,0,0.0,-39.407464468695025,1,0
0,0,0.0,37.704797038171364,1,0
0,0,0.0,70.18283345142368,1,0
0,0,0.0,31.40781591498626,1,0
0,0,0.0,-19.76196478219572,1,0
0,0,0.0,-29.22394625855577,1,0
0,0,0.0,40.15986461862394,1,0
